setting,model,n_features,threshold,val_roc_auc,val_pr_auc,val_f1,val_recall,val_precision,val_accuracy,test_roc_auc,test_pr_auc,test_f1,test_recall,test_precision,test_accuracy
with_hardship,logistic_regression,12,0.6549999999999999,0.9942016927487123,0.9844002889797439,0.9283489096573209,0.9216494845360824,0.9351464435146444,0.9626623376623377,0.9977837106389205,0.991314195107023,0.9509043927648578,0.9945945945945946,0.9108910891089109,0.9794372294372294
with_hardship,xgboost,12,0.735,0.9934922207683172,0.9816679923259162,0.9300847457627118,0.9051546391752577,0.9564270152505446,0.9642857142857143,0.9977398237208792,0.9907460575560165,0.9479166666666666,0.9837837837837838,0.914572864321608,0.9783549783549783
with_hardship,random_forest,12,0.44499999999999995,0.993446838765307,0.9823167793171025,0.9257028112449799,0.9505154639175257,0.9021526418786693,0.95995670995671,0.9971180923819625,0.9883773985261453,0.9195979899497487,0.9891891891891892,0.8591549295774648,0.9653679653679653
